user_id,username,email,fecha_registro,pais,ciudad,nivel_verificacion,fecha_ultima_verificacion,estado_cuenta
9399,benjamindominguez88_9399,luisana50@example.net,2024-10-29,Argentina,Mendoza,completo,2024-11-24,activa
9400,cardozotomas56_9400,barriosisabella@example.com,2024-06-08,Argentina,Buenos Aires,basico,,activa
9401,salvadorvazquez85_9401,franciscososa@example.net,2023-07-05,Argentina,Buenos Aires,completo,2023-07-17,activa
9402,emiliano3356_9402,tomas32@example.net,2024-12-06,Argentina,Mendoza,completo,2024-12-12,activa
9403,ayalaagostina19_9403,violetafernandez@example.net,2024-09-30,Argentina,Mendoza,completo,2024-10-28,activa
9404,emmagonzalez68_9404,pmorales@example.org,2024-06-24,Chile,Antofagasta,basico,,activa
9405,lautaro-gabrielescobar12_9405,paezgael@example.net,2024-05-24,México,Puebla,basico,,activa
9406,qduarte26_9406,guillermina30@example.net,2024-02-14,Argentina,Tucumán,intermedio,2024-02-22,activa
9407,gomezmartina26_9407,ubustos@example.net,2024-10-06,Argentina,Buenos Aires,completo,2024-10-09,activa
9408,cordobamiguel-angel99_9408,yflores@example.com,2024-05-05,Argentina,Mendoza,intermedio,2024-06-03,activa
9409,alma3468_9409,sebastiansosa@example.com,2023-12-23,Colombia,Cali,basico,,activa
9410,delfina0183_9410,gimenezsantino-agustin@example.org,2024-09-23,Argentina,Tucumán,basico,,activa
9411,santiagovelazquez33_9411,diazdelfina@example.net,2024-03-27,Argentina,Tucumán,intermedio,2024-04-23,activa
9412,benjamin0548_9412,diazmaximiliano@example.com,2023-08-29,Argentina,Mendoza,intermedio,2023-08-30,activa
9413,mendozamaia80_9413,ruizjuan@example.net,2024-12-16,Argentina,Buenos Aires,basico,,activa
9414,scastro83_9414,thiago-ezequiel73@example.com,2023-07-05,Argentina,Buenos Aires,intermedio,2023-07-30,activa
9415,lautarofarias27_9415,martinezantonella@example.org,2024-11-16,Argentina,Rosario,intermedio,2024-12-16,activa
9416,acaceres69_9416,simonmartinez@example.org,2024-05-31,Chile,Santiago,completo,2024-06-26,activa
9417,mpaez75_9417,thiago-joaquinacosta@example.net,2024-12-19,Chile,Concepción,intermedio,2024-12-30,activa
9418,lgonzalez68_9418,maria-emilia09@example.net,2024-12-11,México,Monterrey,intermedio,2024-12-15,activa
9419,eromero47_9419,vargastiziano@example.net,2024-12-25,Chile,Viña del Mar,intermedio,2025-01-09,activa
9420,dylan-benjamin9927_9420,dsosa@example.net,2023-08-02,Chile,Santiago,intermedio,2023-08-24,activa
9421,agustin4547_9421,navarrosimon@example.org,2024-05-05,Chile,Viña del Mar,basico,,activa
9422,diazuma87_9422,martingarcia@example.org,2024-07-27,Argentina,Mendoza,basico,,activa
9423,santinomolina19_9423,delfinagomez@example.org,2024-01-30,México,Guadalajara,basico,,activa
9424,bautista-benjamincruz96_9424,garciaalma-jazmin@example.net,2024-11-16,México,Ciudad de México,completo,2024-12-04,activa
9425,thiago3045_9425,matiascastillo@example.net,2023-07-05,México,Tijuana,completo,2023-07-10,activa
9426,tiziana7285_9426,lopezmilo@example.com,2024-03-25,Argentina,Buenos Aires,intermedio,2024-04-14,activa
9427,isabellamansilla65_9427,juan-cruzruiz@example.org,2024-05-29,México,Puebla,intermedio,2024-06-03,activa
9428,gutierrezlorenzo30_9428,ovega@example.net,2024-10-25,Argentina,Rosario,intermedio,2024-10-31,activa
9429,perezbruno87_9429,julieta73@example.org,2024-11-22,Argentina,Córdoba,basico,,activa
9430,francisco5952_9430,ffernandez@example.com,2024-09-04,Argentina,Mendoza,basico,,activa
9431,benjaminponce85_9431,juan-cruzmedina@example.org,2023-07-21,Argentina,Tucumán,basico,,activa
9432,fbarrios16_9432,nicolas13@example.net,2024-11-28,Argentina,Buenos Aires,completo,2024-12-13,activa
9433,perezfrancisca56_9433,emanueltorres@example.com,2024-12-07,Argentina,Rosario,completo,2024-12-31,activa
9434,isabella4326_9434,mirandamartina@example.org,2023-10-12,Argentina,Rosario,basico,,activa
9435,tquiroga80_9435,nahiaratorres@example.net,2023-07-05,Argentina,Buenos Aires,basico,,activa
9436,joaquinmedina47_9436,tomas-benjamin28@example.com,2024-05-15,Argentina,Rosario,completo,2024-06-06,activa
9437,ariasgenaro15_9437,renata38@example.org,2024-03-13,Argentina,Rosario,completo,2024-03-29,activa
9438,milagrosvargas74_9438,bautistacoronel@example.org,2024-12-26,Argentina,Rosario,intermedio,2025-01-09,activa
9439,santino-benjamin6483_9439,paloma55@example.net,2024-11-25,Argentina,Córdoba,intermedio,2024-11-26,activa
9440,eperez26_9440,lopezmiguel-angel@example.org,2024-09-11,Argentina,Córdoba,basico,,activa
9441,ngonzalez73_9441,ian-benjamin88@example.net,2024-11-30,Argentina,Rosario,basico,,activa
9442,mateo3583_9442,benjamin16@example.net,2024-12-19,México,Ciudad de México,basico,,suspendida
9443,barriosnicolas16_9443,almaalvarez@example.net,2024-11-06,Colombia,Bogotá,basico,,activa
9444,jguzman90_9444,ramiro62@example.com,2023-10-11,Argentina,Buenos Aires,basico,,activa
9445,guadalupe1538_9445,iferreyra@example.org,2024-03-22,Argentina,Mendoza,basico,,activa
9446,milagros1745_9446,malenaduarte@example.net,2024-12-06,Argentina,Rosario,intermedio,2024-12-20,activa
9447,facundo9268_9447,wgonzalez@example.net,2024-11-08,Argentina,Buenos Aires,basico,,activa
9448,carmela4627_9448,acostajosefina@example.com,2024-07-17,Argentina,Córdoba,intermedio,2024-07-24,activa
9449,floresguillermina70_9449,guillermina06@example.net,2024-01-12,México,Monterrey,completo,2024-02-09,activa
9450,msanchez74_9450,castillofrancesca@example.org,2024-10-13,Argentina,Córdoba,basico,,activa
9451,davila81_9451,ojedaian-ezequiel@example.org,2024-10-16,Argentina,Córdoba,basico,,suspendida
9452,gonzalezthiago-joaquin51_9452,paezfelipe@example.org,2024-09-26,Argentina,Tucumán,basico,,activa
9453,abigailperalta17_9453,zortiz@example.net,2024-05-12,Argentina,Rosario,completo,2024-05-13,activa
9454,rodriguezjuan-pablo72_9454,garciajulieta@example.net,2024-11-20,Chile,Santiago,basico,,activa
9455,francesca5493_9455,quirogajoaquin@example.net,2024-09-23,México,Tijuana,basico,,activa
9456,ciro-benjaminluna33_9456,floresana-paula@example.org,2024-07-10,Argentina,Tucumán,basico,,activa
9457,martingomez98_9457,thiago-nicolasrios@example.org,2024-06-21,Argentina,Córdoba,basico,,activa
9458,castrolorenzo67_9458,delfinaescobar@example.net,2024-12-19,Argentina,Rosario,intermedio,2025-01-11,activa
9459,bsuarez21_9459,xramirez@example.net,2024-11-25,Argentina,Córdoba,basico,,activa
9460,ramiro8619_9460,tomasherrera@example.net,2024-08-17,Argentina,Córdoba,completo,2024-08-31,activa
9461,ignacio7179_9461,vazquezana-paula@example.com,2024-07-03,Argentina,Mendoza,completo,2024-08-02,activa
9462,emiliagutierrez10_9462,pereyrasimon@example.com,2024-11-01,Argentina,Rosario,basico,,activa
9463,delfinamorales17_9463,cvazquez@example.net,2024-11-02,México,Puebla,intermedio,2024-11-05,activa
9464,mateoalvarez92_9464,camilagonzalez@example.net,2024-02-16,Argentina,Rosario,intermedio,2024-03-05,activa
9465,sfernandez24_9465,abigailrojas@example.net,2024-10-20,Argentina,Buenos Aires,intermedio,2024-10-23,activa
9466,suarezagustin57_9466,paloma62@example.net,2024-08-09,Argentina,Tucumán,basico,,activa
9467,catalina3232_9467,alma12@example.org,2023-10-31,Argentina,Buenos Aires,intermedio,2023-11-20,activa
9468,garciathiago-ezequiel23_9468,mateo58@example.org,2024-10-01,Argentina,Mendoza,basico,,activa
9469,mia-jazmin4533_9469,martinezjulieta@example.net,2024-12-15,México,Ciudad de México,intermedio,2024-12-26,activa
9470,lautarorodriguez20_9470,mleiva@example.net,2024-02-24,Argentina,Mendoza,basico,,activa
9471,maria-belensosa56_9471,lopezjuliana@example.org,2024-11-13,Argentina,Buenos Aires,basico,,activa
9472,mia9266_9472,emiliagarcia@example.net,2024-12-29,Argentina,Córdoba,basico,,activa
9473,lautaroguzman82_9473,simonflores@example.com,2024-12-10,Argentina,Buenos Aires,intermedio,2025-01-06,activa
9474,pmoreno15_9474,perezzoe-jazmin@example.com,2024-12-20,Chile,Valparaíso,intermedio,2024-12-27,activa
9475,felipe6919_9475,aguirreluana@example.org,2024-11-16,México,Ciudad de México,intermedio,2024-12-01,activa
9476,faustofernandez50_9476,joaquingarcia@example.com,2024-11-10,Chile,Viña del Mar,intermedio,2024-11-29,activa
9477,tnunez10_9477,paulinacardozo@example.net,2024-12-23,Argentina,Buenos Aires,basico,,activa
9478,medinamartina42_9478,emiliamendez@example.com,2024-12-23,Chile,Viña del Mar,basico,,activa
9479,rioscatalina74_9479,eroldan@example.org,2024-08-13,Argentina,Buenos Aires,basico,,activa
9480,ortizmateo-benjamin49_9480,santiago15@example.org,2024-08-13,Argentina,Tucumán,intermedio,2024-09-08,activa
9481,gomezgeronimo51_9481,lautaroferreyra@example.com,2024-12-04,Argentina,Tucumán,basico,,activa
9482,torresemma92_9482,qperez@example.com,2024-12-30,Chile,Concepción,completo,2025-01-07,activa
9483,lara4582_9483,asilva@example.net,2023-10-12,México,Guadalajara,completo,2023-11-07,activa
9484,ksoria69_9484,francisco74@example.net,2024-09-17,Chile,Antofagasta,basico,,activa
9485,lautaro-benjamincordoba85_9485,zsoto@example.org,2024-04-28,Argentina,Mendoza,basico,,activa
9486,uma-ramirez37_9486,milo31@example.org,2024-11-16,Argentina,Tucumán,intermedio,2024-12-05,activa
9487,maria-guadalupegomez26_9487,lucianoaguirre@example.org,2024-01-28,Argentina,Mendoza,intermedio,2024-02-09,activa
9488,smunoz45_9488,josefina83@example.net,2024-12-24,Argentina,Tucumán,intermedio,2025-01-02,activa
9489,garciaclara24_9489,milenanunez@example.org,2024-07-25,Argentina,Mendoza,basico,,activa
9490,grodriguez21_9490,thiago-agustin29@example.com,2024-03-18,Argentina,Mendoza,basico,,activa
9491,xbenitez75_9491,alejoquiroga@example.com,2023-10-10,México,Tijuana,basico,,activa
9492,tbenitez35_9492,francescagonzalez@example.com,2023-08-07,Argentina,Córdoba,intermedio,2023-08-23,activa
9493,lautaro-benjamindiaz78_9493,santino44@example.com,2024-10-16,Argentina,Rosario,completo,2024-11-11,activa
9494,thiago-daniel3819_9494,josefinamoreno@example.net,2024-01-13,México,Ciudad de México,intermedio,2024-01-20,activa
9495,octaviososa52_9495,oliveraolivia@example.org,2024-09-09,México,Ciudad de México,intermedio,2024-09-18,activa
9496,msuarez55_9496,garciaalejo@example.net,2024-12-03,Argentina,Buenos Aires,intermedio,2024-12-08,activa
9497,avilabenjamin88_9497,santinosanchez@example.net,2024-12-11,Argentina,Tucumán,completo,2025-01-02,activa
9498,martina6138_9498,benjamin48@example.com,2024-12-09,Argentina,Mendoza,basico,,activa
9499,qgomez69_9499,eluna@example.org,2024-12-12,Argentina,Córdoba,completo,2024-12-15,activa
9500,lautaro-benjaminfigueroa56_9500,gomezjuan-martin@example.net,2024-09-07,México,Monterrey,intermedio,2024-09-14,activa
9501,juan-ignacioalvarez77_9501,emiliano98@example.net,2024-11-17,Argentina,Mendoza,intermedio,2024-11-26,activa
9502,malena3929_9502,felicitasavila@example.com,2024-10-28,Argentina,Córdoba,intermedio,2024-11-08,activa
9503,ojuarez17_9503,agodoy@example.net,2024-10-08,Colombia,Barranquilla,completo,2024-10-25,activa
9504,ogonzalez44_9504,alma-jazmincoronel@example.net,2024-04-01,México,Puebla,basico,,activa
9505,nicolasvega65_9505,agostina27@example.net,2024-07-02,Argentina,Tucumán,basico,,activa
9506,romerovalentino64_9506,martina18@example.net,2024-11-27,Argentina,Buenos Aires,basico,,activa
9507,afernandez34_9507,agomez@example.net,2024-11-09,Argentina,Mendoza,basico,,activa
9508,augusto8338_9508,cfernandez@example.com,2024-04-09,Argentina,Tucumán,completo,2024-04-27,activa
9509,ndiaz48_9509,pedro98@example.com,2024-01-16,Argentina,Rosario,basico,,activa
9510,simon8934_9510,camilamendez@example.net,2024-02-26,Colombia,Cartagena,completo,2024-03-14,activa
9511,benitezbautista48_9511,aayala@example.org,2024-08-15,Colombia,Cartagena,basico,,activa
9512,brunocorrea39_9512,lara43@example.net,2024-01-03,Argentina,Córdoba,intermedio,2024-01-14,activa
9513,rodriguezmia-jazmin90_9513,sosabastian@example.org,2024-06-17,Chile,Viña del Mar,basico,,activa
9514,juliana3561_9514,julietarojas@example.net,2024-11-02,Argentina,Rosario,basico,,activa
9515,maia5579_9515,tleiva@example.org,2024-11-09,Argentina,Córdoba,basico,,activa
9516,galvarez52_9516,santiagososa@example.net,2024-12-17,Argentina,Buenos Aires,completo,2024-12-28,activa
9517,martinolivia67_9517,genaro35@example.org,2024-01-23,Argentina,Buenos Aires,basico,,activa
9518,amparo6945_9518,matildaflores@example.com,2024-11-16,Argentina,Mendoza,intermedio,2024-12-16,activa
9519,ignaciomaidana60_9519,perezbenjamin-ezequiel@example.net,2024-08-20,Argentina,Buenos Aires,basico,,activa
9520,rodriguezisabel89_9520,ian-benjamin89@example.net,2024-09-03,Argentina,Rosario,intermedio,2024-09-18,activa
9521,vegabianca55_9521,francisco24@example.com,2024-07-04,México,Monterrey,basico,,activa
9522,guillermina4356_9522,lara59@example.com,2024-07-16,Chile,Santiago,basico,,activa
9523,fernandezfelipe36_9523,vnavarro@example.org,2024-01-10,México,Puebla,completo,2024-01-16,activa
9524,franciscaojeda11_9524,castillomartina@example.com,2024-12-03,Argentina,Tucumán,intermedio,2024-12-09,activa
9525,almagonzalez79_9525,joaquinmaldonado@example.com,2024-04-28,Argentina,Tucumán,completo,2024-04-30,activa
9526,wgonzalez51_9526,emilia14@example.net,2024-11-16,México,Monterrey,basico,,activa
9527,felipenavarro73_9527,lopezalma@example.com,2024-11-05,Argentina,Buenos Aires,intermedio,2024-11-07,activa
9528,emiliano5713_9528,miadiaz@example.com,2024-09-15,Argentina,Rosario,basico,,activa
9529,mateo6023_9529,benicio26@example.org,2024-10-19,Argentina,Tucumán,basico,,activa
9530,sol9920_9530,perezamparo@example.org,2024-02-29,México,Guadalajara,intermedio,2024-03-04,activa
9531,delfina9569_9531,lola17@example.org,2024-04-24,Argentina,Buenos Aires,basico,,activa
9532,herreraemma59_9532,yrios@example.net,2024-12-01,Argentina,Tucumán,basico,,activa
9533,agustinalvarez97_9533,gomezluciano-benjamin@example.org,2024-10-30,México,Ciudad de México,completo,2024-11-19,activa
9534,mavila52_9534,pereyravictoria@example.com,2024-12-31,Chile,Santiago,intermedio,2025-01-05,activa
9535,sosadante66_9535,emilia90@example.org,2024-05-12,Argentina,Rosario,completo,2024-06-04,activa
9536,almasanchez16_9536,candelariavelazquez@example.org,2024-12-10,México,Puebla,basico,,activa
9537,mateocorrea91_9537,facundorivero@example.net,2024-03-17,México,Guadalajara,completo,2024-03-23,suspendida
9538,julieta5389_9538,ramiroperez@example.org,2024-12-30,Argentina,Buenos Aires,intermedio,2025-01-12,activa
9539,ramirezrenzo39_9539,xmolina@example.net,2023-10-27,Argentina,Rosario,intermedio,2023-11-26,activa
9540,maldonadociro44_9540,riosjoaquin@example.org,2024-01-24,Argentina,Rosario,basico,,activa
9541,irodriguez97_9541,fernandezlautaro-nicolas@example.net,2024-07-29,Chile,Santiago,basico,,activa
9542,correaemilia20_9542,thiago-benjamin19@example.net,2024-08-17,Argentina,Córdoba,intermedio,2024-08-18,activa
9543,joaquincorrea33_9543,ariasfrancesca@example.org,2024-12-05,Argentina,Córdoba,basico,,activa
9544,joaquin5050_9544,bortiz@example.com,2024-07-25,México,Puebla,basico,,activa
9545,cgodoy17_9545,guzmancamila@example.org,2024-12-26,Chile,Antofagasta,intermedio,2025-01-07,suspendida
9546,zoe-valentina0130_9546,vcorrea@example.net,2024-10-05,México,Ciudad de México,basico,,activa
9547,medinaemilia99_9547,bravodylan@example.org,2024-05-14,México,Puebla,basico,,activa
9548,renatagonzalez20_9548,santino-benjamin70@example.com,2024-12-04,Chile,Santiago,basico,,activa
9549,floresisabella53_9549,morena65@example.org,2024-09-20,México,Monterrey,completo,2024-09-24,activa
9550,ydiaz33_9550,leonojeda@example.org,2024-06-20,Argentina,Córdoba,basico,,activa
9551,mia2293_9551,gutierrezmatias@example.com,2024-09-15,Chile,Concepción,basico,,activa
9552,gomezbenjamin-alejandro43_9552,ramiro45@example.org,2024-09-05,Chile,Antofagasta,basico,,suspendida
9553,acabrera91_9553,pazvalentina@example.net,2024-08-05,México,Puebla,basico,,activa
9554,ogutierrez14_9554,sanchezmartina@example.org,2024-12-17,México,Tijuana,intermedio,2024-12-28,activa
9555,pgodoy46_9555,maria-luzvera@example.org,2024-07-16,Colombia,Barranquilla,basico,,activa
9556,castilloolivia73_9556,josefina48@example.org,2024-05-25,Argentina,Buenos Aires,intermedio,2024-06-21,activa
9557,kfernandez66_9557,mansillakiara@example.org,2024-09-27,Colombia,Bogotá,basico,,activa
9558,lucacarrizo26_9558,francescogonzalez@example.org,2024-07-31,Colombia,Medellín,basico,,activa
9559,lvazquez80_9559,benjamindiaz@example.net,2024-12-23,Argentina,Mendoza,completo,2025-01-12,activa
9560,alma2855_9560,diazfranco@example.net,2024-08-27,Argentina,Buenos Aires,basico,,activa
9561,gael7596_9561,giulianabarrios@example.org,2024-11-25,Argentina,Tucumán,basico,,activa
9562,ctorres13_9562,nicolasgomez@example.net,2023-07-05,México,Monterrey,intermedio,2023-07-26,activa
9563,wlopez95_9563,geronimo02@example.com,2023-10-13,Colombia,Medellín,basico,,activa
9564,bautista0916_9564,mpaz@example.com,2023-07-05,México,Ciudad de México,basico,,activa
9565,sofia-belencarrizo60_9565,ngarcia@example.com,2023-07-05,Colombia,Bogotá,basico,,suspendida
9566,bgonzalez89_9566,juanaalvarez@example.org,2024-12-24,Argentina,Rosario,completo,2025-01-15,activa
9567,benicio2748_9567,felipe16@example.net,2023-10-18,México,Guadalajara,basico,,activa
9568,nunezbenicio36_9568,ksosa@example.com,2023-07-05,Argentina,Buenos Aires,basico,,activa
9569,dominguezsebastian10_9569,juan-cruz90@example.com,2024-10-18,Argentina,Tucumán,completo,2024-10-22,activa
9570,julieta7826_9570,aguerojoaquina@example.com,2024-12-24,México,Monterrey,intermedio,2025-01-05,activa
9571,fariassimon37_9571,franciscaavila@example.org,2024-12-17,Argentina,Buenos Aires,completo,2025-01-15,activa
9572,thiago7774_9572,santiago63@example.com,2024-11-29,Colombia,Barranquilla,intermedio,2024-12-01,activa
9573,luciaponce46_9573,faustino50@example.com,2024-08-08,Colombia,Cartagena,completo,2024-08-31,activa
9574,tvelazquez79_9574,gpereyra@example.net,2024-05-20,Argentina,Buenos Aires,completo,2024-05-23,activa
9575,figueroageronimo88_9575,juliannunez@example.com,2024-09-08,Argentina,Rosario,intermedio,2024-09-29,activa
9576,thiago-joaquin1438_9576,jvillalba@example.org,2024-09-13,Colombia,Bogotá,basico,,activa
9577,lopezfausto88_9577,zvillalba@example.com,2024-08-04,Argentina,Rosario,basico,,activa
9578,gonzalezjulieta32_9578,paulalopez@example.org,2024-12-07,Colombia,Cartagena,intermedio,2025-01-05,activa
9579,navarrovalentino55_9579,perezsantino@example.net,2024-12-20,Colombia,Cartagena,basico,,activa
9580,lucioromero41_9580,renata09@example.org,2024-08-23,Argentina,Rosario,intermedio,2024-09-17,activa
9581,thiago-agustingomez82_9581,matias33@example.org,2024-06-07,Argentina,Rosario,intermedio,2024-06-29,activa
9582,martinezsantiago28_9582,wfernandez@example.org,2024-10-17,Argentina,Rosario,basico,,activa
9583,ediaz59_9583,luana67@example.com,2023-11-16,Argentina,Buenos Aires,completo,2023-11-28,suspendida
9584,paulagimenez17_9584,isosa@example.com,2024-10-30,Chile,Santiago,completo,2024-11-01,activa
9585,abigailcaceres82_9585,gguzman@example.org,2024-09-02,Chile,Viña del Mar,completo,2024-09-18,activa
9586,martinacaceres92_9586,brunocorrea@example.com,2024-11-11,Argentina,Tucumán,completo,2024-11-12,activa
9587,camilaperalta83_9587,thiago56@example.net,2024-09-24,Argentina,Buenos Aires,completo,2024-10-07,activa
9588,mateo-joaquinfernandez80_9588,quirogamanuel@example.org,2024-07-23,Argentina,Mendoza,basico,,activa
9589,biancamorales19_9589,correalucas@example.org,2024-12-18,Argentina,Buenos Aires,basico,,activa
9590,bherrera59_9590,silvaluciano@example.org,2024-11-28,Chile,Antofagasta,basico,,activa
9591,ymedina71_9591,medinaalma@example.com,2024-05-04,Argentina,Mendoza,basico,,activa
9592,ivan8715_9592,jbenitez@example.org,2024-10-29,Argentina,Rosario,basico,,activa
9593,vaguirre71_9593,priscila44@example.org,2024-09-13,México,Guadalajara,basico,,activa
9594,luana5798_9594,delfina75@example.net,2024-07-21,Argentina,Tucumán,completo,2024-07-30,activa
9595,juanarojas37_9595,feliperojas@example.org,2024-09-09,México,Guadalajara,basico,,activa
9596,vargasthiago-daniel46_9596,lautaro44@example.com,2024-09-03,México,Guadalajara,completo,2024-09-22,activa
9597,usoria84_9597,quirogamaximiliano@example.net,2023-07-05,Argentina,Rosario,basico,,activa
9598,diazmartina38_9598,xayala@example.org,2024-10-31,Argentina,Rosario,basico,,activa
9599,usanchez10_9599,benicio45@example.com,2024-12-24,Argentina,Buenos Aires,basico,,activa
9600,bautistalopez68_9600,martinezzoe-valentina@example.com,2024-02-09,México,Puebla,completo,2024-02-25,activa
9601,santino9430_9601,llopez@example.org,2024-02-07,Argentina,Mendoza,intermedio,2024-03-03,activa
9602,mvazquez11_9602,juan-ignacio39@example.org,2024-08-05,Colombia,Cali,intermedio,2024-08-16,activa
9603,giulianafernandez91_9603,jgomez@example.com,2024-12-31,Argentina,Córdoba,intermedio,2025-01-06,activa
9604,lautarorodriguez11_9604,lledesma@example.org,2024-07-10,Argentina,Rosario,intermedio,2024-08-06,activa
9605,juan-ignacioromero73_9605,maria-belenleiva@example.org,2023-07-05,México,Ciudad de México,basico,,activa
9606,juliansosa58_9606,diazmateo-valentin@example.org,2024-12-08,Colombia,Medellín,basico,,activa
9607,uroldan42_9607,perezmateo-benjamin@example.com,2023-07-05,Argentina,Rosario,basico,,activa
9608,santino-agustinfernandez60_9608,rmoyano@example.net,2024-07-22,Colombia,Medellín,basico,,activa
9609,castrosantiago46_9609,miabenitez@example.org,2024-04-28,México,Guadalajara,basico,,activa
9610,ambar6878_9610,juan-ignacio26@example.org,2024-12-27,México,Ciudad de México,intermedio,2025-01-11,activa
9611,qledesma33_9611,ramiro69@example.org,2024-12-14,México,Monterrey,basico,,activa
9612,squiroga90_9612,milagrosrodriguez@example.net,2023-09-15,Argentina,Tucumán,completo,2023-09-17,activa
9613,martinezmia-jazmin94_9613,gomezsantino@example.org,2024-10-15,Argentina,Córdoba,basico,,activa
9614,bgonzalez99_9614,luz-milagros78@example.net,2024-09-21,México,Tijuana,basico,,activa
9615,tmartinez38_9615,torresjuan-ignacio@example.net,2024-06-23,Argentina,Córdoba,basico,,activa
9616,iojeda49_9616,gimenezemma@example.com,2023-08-03,Argentina,Córdoba,basico,,activa
9617,moralesciro22_9617,lucia-flores@example.net,2024-08-19,Argentina,Rosario,intermedio,2024-09-16,activa
9618,agustina1014_9618,vbenitez@example.com,2024-08-23,Chile,Santiago,intermedio,2024-08-24,activa
9619,castilloolivia92_9619,ramirezmanuel@example.net,2024-02-04,Argentina,Tucumán,intermedio,2024-02-06,activa
9620,maia4496_9620,emiliarodriguez@example.com,2024-08-01,Argentina,Mendoza,basico,,activa
9621,wgarcia55_9621,juan-bautistacastro@example.net,2024-05-10,Argentina,Buenos Aires,basico,,activa
9622,josefina2691_9622,antonio76@example.com,2024-01-13,Colombia,Medellín,completo,2024-01-14,activa
9623,pacuna62_9623,ledesmamilena@example.org,2024-11-05,México,Tijuana,completo,2024-11-23,activa
9624,catalinafernandez41_9624,castroagustina@example.org,2024-05-12,México,Tijuana,completo,2024-05-21,activa
9625,udiaz24_9625,ciro97@example.com,2024-04-24,Argentina,Buenos Aires,intermedio,2024-04-29,activa
9626,gonzalezguadalupe59_9626,vgimenez@example.net,2024-09-05,México,Ciudad de México,basico,,activa
9627,lorenzoquiroga38_9627,mora88@example.net,2023-07-05,Chile,Viña del Mar,intermedio,2023-07-20,activa
9628,bgonzalez88_9628,valentino13@example.com,2024-10-24,Argentina,Córdoba,basico,,activa
9629,agustinsoto96_9629,gimenezsantino@example.net,2024-12-12,Argentina,Buenos Aires,completo,2024-12-22,activa
9630,benjamin8468_9630,agustin47@example.org,2024-11-27,Argentina,Rosario,basico,,activa
9631,bautistaojeda82_9631,agustinacosta@example.org,2024-10-28,Colombia,Cali,intermedio,2024-11-22,activa
9632,alvarolopez79_9632,gonzalezcatalina@example.net,2023-10-26,México,Tijuana,basico,,activa
9633,lorenzocabrera51_9633,moracarrizo@example.com,2024-10-23,Argentina,Mendoza,basico,,activa
9634,lautaro-gabriel8033_9634,santino-ezequieldiaz@example.net,2023-09-01,Argentina,Tucumán,basico,,activa
9635,mateo5885_9635,thiago-ezequiel96@example.org,2024-06-12,Argentina,Buenos Aires,intermedio,2024-06-18,activa
9636,faustinoferreyra64_9636,francesca74@example.net,2024-10-22,Argentina,Tucumán,basico,,activa
9637,ruizfaustino60_9637,sanchezjuan-cruz@example.org,2024-06-07,Argentina,Rosario,completo,2024-06-13,activa
9638,solflores39_9638,ariasjosefina@example.net,2024-12-20,Chile,Santiago,basico,,activa
9639,thiago-emanuel1063_9639,santiago25@example.net,2024-12-29,Argentina,Córdoba,basico,,activa
9640,camila8911_9640,sofiaarias@example.com,2024-06-12,Argentina,Córdoba,basico,,activa
9641,bgomez68_9641,santiago49@example.net,2024-05-17,Argentina,Córdoba,basico,,cerrada
9642,benjamin4776_9642,evaldez@example.net,2024-12-27,Argentina,Rosario,intermedio,2025-01-08,activa
9643,bfernandez42_9643,guillerminamedina@example.org,2024-12-21,Argentina,Córdoba,intermedio,2024-12-24,activa
9644,benjamin0469_9644,dblanco@example.net,2024-11-21,Argentina,Mendoza,basico,,activa
9645,gjuarez86_9645,tomas52@example.com,2024-07-30,Argentina,Buenos Aires,intermedio,2024-08-22,activa
9646,mateo1610_9646,tiziano-valentin01@example.org,2024-11-17,Argentina,Córdoba,basico,,activa
9647,pereyrathiago-nahuel21_9647,valentina85@example.org,2024-10-30,Argentina,Mendoza,completo,2024-11-03,activa
9648,ojedasantino-gabriel30_9648,santinocordoba@example.com,2024-12-23,Argentina,Rosario,basico,,activa
9649,maia3380_9649,lucascardozo@example.net,2024-04-24,Argentina,Córdoba,basico,,activa
9650,qmartin33_9650,felipe69@example.org,2024-06-10,México,Ciudad de México,basico,,suspendida
9651,herrerabenjamin65_9651,drios@example.net,2023-07-28,México,Guadalajara,basico,,activa
9652,maria-luz3792_9652,castillomatias@example.org,2024-10-27,Argentina,Córdoba,intermedio,2024-10-31,activa
9653,xmartinez94_9653,eponce@example.com,2024-12-20,Argentina,Tucumán,basico,,activa
9654,lolaflores55_9654,kvera@example.org,2024-08-13,Argentina,Córdoba,intermedio,2024-08-16,activa
9655,josefina5225_9655,nunezsofia-belen@example.org,2024-09-05,Argentina,Tucumán,basico,,activa
9656,lherrera83_9656,mateo-benjamin40@example.com,2024-10-22,México,Tijuana,basico,,activa
9657,dramirez10_9657,ninagonzalez@example.org,2024-10-20,Argentina,Mendoza,intermedio,2024-11-13,activa
9658,alvaro6082_9658,villalbaclara@example.net,2023-07-30,Colombia,Cali,basico,,activa
9659,isabella7623_9659,matilda44@example.net,2024-11-30,Argentina,Buenos Aires,completo,2024-12-14,activa
9660,josefinaromero74_9660,emmarojas@example.net,2024-05-09,Argentina,Buenos Aires,basico,,activa
9661,tortiz37_9661,orianacarrizo@example.com,2024-08-15,Argentina,Mendoza,basico,,activa
9662,xperez52_9662,bautistaojeda@example.net,2024-01-30,México,Tijuana,intermedio,2024-02-11,activa
